3,1,24688850,59455140,,272,96,Z,38,Kopli
3,5,24749860,59435510,,53,98,Z,76,Kopli
3,1,24669020,59461330,,314,99,Z,205,Kopli
3,2,24796710,59426480,,123,102,Z,73,Suur-Paala
3,2,24678820,59456320,,133,123,Z,173,Suur-Paala
3,1,24751500,59442840,,334,136,false,72,Kopli
3,1,24714340,59447200,,131,138,false,149,Kadriorg
3,2,24757470,59436960,,356,148,Z,242,Kopli
3,5,24745910,59433190,,199,181,false,99,Vana-Lõuna
3,5,24702080,59453780,,102,507,Z,23,Vana-Lõuna
3,3,24765380,59437530,,252,508,Z,106,Tondi
3,4,24735280,59412500,,221,510,Z,124,Tondi
3,4,24743140,59429000,,209,513,Z,146,Tondi
3,3,24742660,59422550,,1,515,Z,157,Kadriorg
3,4,24776710,59428310,,129,516,Z,45,Suur-Paala
3,2,24669000,59461290,,316,519,Z,194,Kopli
3,4,24733880,59410850,,198,520,Z,96,Tondi
3,2,24711130,59449210,,326,522,false,212,Kopli
3,5,24675520,59458040,,314,523,false,48,Kopli
3,2,24757380,59436040,,169,526,false,129,Suur-Paala
3,4,24745940,59432910,,5,528,false,75,Suur-Paala
3,2,24760340,59434950,,323,529,false,18,Pärnu mnt depoo
3,1,24785480,59439520,,9,530,false,96,Kopli
3,1,24756310,59437260,,83,531,false,125,Kadriorg
3,1,24732690,59441630,,83,533,false,181,Pärnu mnt depoo
3,2,24813760,59426800,,241,534,false,55,Suur-Paala
3,4,24813800,59426800,,252,535,false,230,Tondi
3,2,24796300,59426610,,302,537,false,34,Kopli
3,4,24767260,59431970,,293,542,false,176,Tondi
3,2,24739690,59441350,,71,543,false,151,Suur-Paala
2,83,24713320,59420090,,26,1003,Z,51,Kaubamaja
2,12,24896910,59445220,,343,1009,Z,105,Seli
2,8,24658190,59410280,,30,1012,Z,56,Väike-Õismäe
2,23,24658240,59410320,,28,1013,Z,134,Kadaka
2,23,24727130,59423000,,134,1014,Z,60,Kadaka
2,42,24730580,59428710,,75,1016,Z,155,Priisle
2,12,24657710,59410760,,1,1017,Z,24,Väike-Õismäe
2,42,24658290,59410370,,205,1018,Z,24,Väike-Õismäe
2,23,24659400,59410620,,32,1019,Z,126,Kadaka
2,23,24683400,59388550,,165,1022,Z,41,Bussijaam
2,40,24895230,59447800,,95,1023,Z,30,Priisle
2,23,24658390,59410480,,147,1024,Z,26,Kadaka
2,36,24723860,59392720,,46,1029,Z,65,Viru
2,67,24658500,59410510,,144,1030,Z,109,Sütiste
2,8,24658510,59410550,,210,1031,Z,152,Väike-Õismäe
2,42,24895210,59447760,,189,1099,Z,97,Priisle
2,24,24658830,59395340,,61,1108,Z,39,Estonia
2,45,24660960,59411310,,77,1109,Z,76,Väike-Õismäe
2,37,24661020,59411310,,77,1110,Z,64,Mustamäe
2,9,24661090,59411300,,82,1112,Z,52,Kadaka
2,8,24661130,59411280,,30,1113,Z,96,Väike-Õismäe
2,24,24724120,59428140,,243,1115,Z,142,Kadaka
2,21A,24634330,59428820,,34,1117,Z,27,Kakumäe
2,11,24661200,59411830,,309,1118,Z,14,Kadaka
2,85,24701960,59426360,,23,1121,Z,53,Balti jaam
2,3,24734600,59445180,,132,1141,Z,150,Vana-Lõuna
2,37,24658780,59400780,,216,1143,Z,84,Mustamäe
2,28,24676940,59404890,,80,1144,Z,20,Vana-Lõuna
2,8,24685940,59429630,,261,1145,Z,124,Väike-Õismäe
2,8,24884630,59483950,,316,1149,Z,46,Väike-Õismäe
2,8,24719510,59433400,,69,1152,Z,109,Äigrumäe
2,24,24682550,59404520,,297,1153,Z,82,Kadaka
2,45,24690330,59386480,,104,1157,Z,93,Ülemiste
2,11,24659190,59410910,,212,1160,Z,90,Kadaka
2,11,24659210,59410940,,244,1161,Z,28,Kadaka
2,54,24757700,59431250,,315,1164,Z,10,Väike-Õismäe
2,24,24654520,59394800,,268,1166,Z,18,Kadaka
2,28,24742990,59427040,,9,1167,Z,98,Vana-Lõuna
2,11,24659440,59411130,,30,1168,Z,40,Kadaka
2,11,24659480,59411150,,31,1169,Z,50,Kadaka
2,24,24655990,59404980,,85,1170,Z,102,Kadaka
2,59,24705910,59461160,,27,1180,Z,61,Pikakari
2,41,24590700,59448790,,345,1203,Z,53,Landi
2,41,24713460,59432030,,239,1204,Z,9,Landi
2,42,24718940,59427730,,267,1214,Z,14,Väike-Õismäe
2,20A,24619530,59363960,,54,1215,Z,30,Viru keskus
2,36,24751150,59435890,,59,1216,Z,47,Viru
2,28,24660050,59413350,,318,1223,Z,39,Väike-Õismäe
2,21,24734080,59437860,,24,1225,Z,38,Balti jaam
2,85,24658860,59400820,,167,1230,Z,112,Mustamäe
2,28,24739540,59415400,,195,1232,Z,59,Väike-Õismäe
2,24,24687570,59403040,,119,1233,Z,203,Estonia
2,8,24634690,59412150,,173,1235,Z,141,Äigrumäe
2,54,24855980,59438080,,250,1236,Z,36,Väike-Õismäe
2,54,24895220,59447290,,217,1238,Z,61,Priisle
2,41,24741540,59441670,,59,1240,Z,70,Balti jaam
2,21,24753170,59437340,,204,1242,Z,25,Landi
2,11,24659680,59408670,,113,1244,Z,78,Kadaka
2,85,24694110,59418150,,207,1265,Z,170,Mustamäe
2,21,24627320,59437210,,344,1277,Z,11,Landi
2,8,24751230,59443790,,283,1281,Z,14,Väike-Õismäe
2,24,24650730,59401850,,235,1289,Z,225,Estonia
2,83,24664290,59397300,,123,1302,Z,81,Kaubamaja
2,18A,24700370,59380890,,54,1305,Z,76,Viru keskus
2,23,24726200,59423500,,316,1315,Z,115,Bussijaam
2,42,24770730,59433930,,105,1316,Z,139,Priisle
2,36,24725540,59396380,,192,1317,Z,152,Väike-Õismäe
2,45,24687000,59387450,,306,1351,Z,18,Väike-Õismäe
2,45,24805670,59420310,,267,1354,Z,40,Väike-Õismäe
2,8,24871610,59488480,,63,1355,Z,69,Äigrumäe
2,36,24652730,59405700,,314,1384,Z,134,Väike-Õismäe
2,67,24870370,59443040,,262,1401,Z,43,Sütiste
2,45,24660870,59412140,,349,1408,Z,120,Väike-Õismäe
2,13,24651740,59412310,,209,1415,Z,22,Väike-Õismäe
2,83,24709850,59416200,,202,1419,Z,140,Mustamäe
2,18,24759380,59439180,,32,1421,Z,16,Viru keskus
2,40,24770940,59438480,,254,1422,Z,131,Pelguranna
2,18,24742660,59426910,,0,1423,Z,62,Viru keskus
2,67,24720490,59427190,,231,1424,Z,13,Sütiste
2,42,24843180,59440000,,87,1425,Z,113,Priisle
2,12,24635790,59412500,,129,1428,Z,15,Seli
2,23,24772760,59426840,,286,1438,Z,15,Bussijaam
2,67,24742530,59427640,,179,1439,Z,120,Seli
2,1,24834480,59490050,,304,1442,Z,91,Viimsi keskus
2,18A,24759440,59439170,,61,1449,Z,58,Viru keskus
