3,1,24763850,59437330,,258,96,Z,40,Kopli
3,5,24721360,59444540,,131,98,Z,77,Vana-Lõuna
3,1,24723700,59443510,,307,99,Z,206,Kopli
3,2,24673800,59458850,,309,102,Z,74,Kopli
3,2,24813820,59426830,,267,123,Z,173,Suur-Paala
3,1,24757890,59437230,,88,136,false,73,Kadriorg
3,1,24669120,59461290,,317,138,false,150,Kopli
3,2,24743990,59443660,,26,148,Z,243,Suur-Paala
3,5,24665470,59462900,,317,181,false,100,Kopli
3,5,24709390,59450360,,319,507,Z,24,Kopli
3,3,24753920,59436860,,56,508,Z,107,Kadriorg
3,4,24800710,59426160,,265,510,Z,126,Tondi
3,4,24796940,59426390,,122,513,Z,147,Suur-Paala
3,3,24733930,59410860,,208,515,Z,158,Tondi
3,4,24733870,59410890,,203,516,Z,47,Suur-Paala
3,2,24814600,59426810,,84,519,Z,195,Suur-Paala
3,4,24762410,59433500,,314,520,Z,98,Tondi
3,2,24762030,59433640,,140,522,false,213,Suur-Paala
3,5,24743380,59421180,,214,523,false,49,Vana-Lõuna
3,3,24745740,59432710,,189,525,false,50,Tondi
3,2,24732990,59441630,,256,526,false,130,Kopli
3,4,24742620,59424430,,181,528,false,76,Tondi
3,1,24704450,59453220,,119,530,false,97,Kadriorg
3,1,24681250,59455080,,134,531,false,127,Pärnu mnt depoo
3,4,24738360,59412050,,19,535,false,231,Suur-Paala
3,4,24760170,59437180,,89,542,false,177,Suur-Paala
3,2,24767410,59431950,,302,543,false,152,Kopli
2,83,24659030,59400190,,127,1003,Z,52,Mustamäe
2,12,24663700,59411430,,315,1009,Z,106,Väike-Õismäe
2,23,24656060,59405040,,62,1014,Z,61,Bussijaam
2,42,24805850,59435510,,242,1016,Z,156,Väike-Õismäe
2,12,24658490,59411190,,209,1017,Z,24,Väike-Õismäe
2,42,24658280,59410370,,205,1018,Z,24,Väike-Õismäe
2,23,24657350,59409520,,176,1019,Z,126,Kadaka
2,23,24729490,59421300,,156,1022,Z,42,Kadaka
2,40,24737990,59432060,,248,1023,Z,31,Pelguranna
2,67,24687960,59399620,,253,1028,Z,101,Sütiste
2,36,24638630,59412610,,256,1029,Z,66,Väike-Õismäe
2,42,24649420,59421210,,145,1099,Z,98,Väike-Õismäe
2,24,24664100,59397140,,130,1108,Z,40,Kadaka
2,24,24655530,59404740,,320,1115,Z,142,Kadaka
2,11,24661290,59411210,,107,1118,Z,14,Kadaka
2,85,24658650,59400720,,143,1121,Z,54,Mustamäe
2,3,24733500,59434290,,336,1141,Z,151,Pelguranna
2,37,24687220,59403320,,298,1143,Z,86,Mustamäe
2,28,24747710,59424830,,177,1144,Z,21,Väike-Õismäe
2,8,24738950,59440010,,50,1145,Z,125,Äigrumäe
2,8,24640430,59412960,,163,1149,Z,46,Väike-Õismäe
2,8,24834990,59470410,,194,1152,Z,110,Väike-Õismäe
2,24,24646000,59394590,,73,1153,Z,83,Estonia
2,45,24663210,59411710,,317,1157,Z,94,Väike-Õismäe
2,11,24659220,59410940,,197,1161,Z,28,Kadaka
2,54,24635300,59412260,,147,1164,Z,10,Väike-Õismäe
2,24,24664140,59403270,,53,1166,Z,19,Estonia
2,28,24668630,59405340,,346,1167,Z,99,Väike-Õismäe
2,24,24716840,59424340,,203,1170,Z,104,Kadaka
2,59,24717490,59452560,,36,1180,Z,63,Pikakari
2,21,24591120,59447120,,356,1187,Z,59,Landi
2,41,24742310,59441680,,42,1203,Z,54,Balti jaam
2,41,24739530,59432360,,248,1204,Z,10,Balti jaam
2,42,24688490,59429440,,83,1214,Z,15,Priisle
2,20A,24759540,59439140,,40,1215,Z,30,Viru keskus
2,3,24733080,59436710,,201,1222,Z,56,Vana-Lõuna
2,28,24741870,59420310,,41,1223,Z,40,Vana-Lõuna
2,85,24669850,59404140,,256,1230,Z,114,Mustamäe
2,28,24746690,59427710,,72,1232,Z,60,Vana-Lõuna
2,24,24656070,59404950,,85,1233,Z,204,Kadaka
2,8,24871460,59488470,,61,1235,Z,141,Äigrumäe
2,54,24637860,59412810,,292,1236,Z,36,Väike-Õismäe
2,54,24682200,59429180,,257,1238,Z,62,Väike-Õismäe
2,41,24753590,59440880,,152,1240,Z,71,Landi
2,21,24706760,59428900,,96,1242,Z,26,Balti jaam
2,28,24665530,59410560,,133,1243,Z,80,Vana-Lõuna
2,83,24706490,59411640,,202,1249,Z,112,Mustamäe
2,85,24723210,59434130,,69,1265,Z,171,Balti jaam
2,21,24742390,59441720,,44,1277,Z,12,Balti jaam
2,8,24647250,59422980,,64,1281,Z,15,Äigrumäe
2,24,24687380,59403210,,298,1289,Z,226,Kadaka
2,83,24658990,59400230,,127,1302,Z,82,Mustamäe
2,18A,24762780,59436720,,66,1305,Z,77,Urda
2,23,24675890,59392220,,295,1315,Z,116,Kadaka
2,42,24750670,59434120,,236,1316,Z,140,Väike-Õismäe
