3,1,24669050,59461330,,318,96,Z,40,Kopli
3,5,24744610,59421770,,213,98,Z,78,Kopli
3,1,24677750,59456860,,136,99,Z,207,Kadriorg
3,2,24666030,59462800,,82,102,Z,74,Kopli
3,2,24751300,59443150,,188,123,Z,174,Kopli
3,1,24708630,59450800,,319,136,false,74,Kopli
3,1,24753370,59437500,,197,138,false,151,Kadriorg
3,2,24813910,59426840,,265,148,Z,243,Suur-Paala
3,5,24665530,59462880,,317,181,false,100,Kopli
3,5,24744040,59443720,,25,507,Z,25,Vana-Lõuna
3,3,24740960,59418050,,193,508,Z,108,Tondi
3,4,24733920,59410880,,199,510,Z,126,Tondi
3,4,24749830,59435530,,237,513,Z,148,Tondi
3,3,24784330,59438690,,89,515,Z,159,Kadriorg
3,4,24759510,59437270,,89,516,Z,47,Suur-Paala
3,2,24743030,59420230,,211,519,Z,196,Pärnu mnt depoo
3,4,24733900,59410870,,200,520,Z,98,Tondi
3,2,24782320,59428610,,221,522,false,214,Kopli
3,5,24703180,59453650,,297,523,false,50,Kopli
3,3,24741560,59419130,,13,525,false,51,Kadriorg
3,2,24724100,59443330,,132,526,false,131,Suur-Paala
3,4,24744590,59419260,,120,528,false,77,Pärnu mnt depoo
3,1,24771500,59438500,,261,530,false,98,Kopli
3,2,24763030,59433380,,139,537,false,35,Suur-Paala
3,4,24773190,59429790,,307,542,false,178,Tondi
3,2,24671970,59459680,,317,543,false,152,Kopli
2,83,24737220,59430480,,54,1003,Z,53,Kaubamaja
2,12,24635820,59412470,,126,1009,Z,106,Väike-Õismäe
2,42,24646010,59423530,,267,1016,Z,156,Väike-Õismäe
2,12,24658570,59411150,,209,1017,Z,24,Väike-Õismäe
2,40,24721900,59434520,,150,1023,Z,32,Priisle
2,36,24635190,59407410,,106,1029,Z,67,Viru
2,42,24653690,59416250,,327,1099,Z,99,Priisle
2,24,24656030,59405000,,81,1108,Z,41,Estonia
2,24,24713730,59420510,,22,1115,Z,143,Estonia
2,85,24733410,59437090,,203,1121,Z,56,Mustamäe
2,3,24723680,59449950,,132,1141,Z,152,Vana-Lõuna
2,37,24694250,59401260,,119,1143,Z,87,Zoo
2,28,24657270,59415090,,69,1144,Z,21,Väike-Õismäe
2,8,24884330,59484240,,151,1145,Z,125,Äigrumäe
2,8,24640910,59412180,,110,1149,Z,47,Äigrumäe
2,8,24695560,59429630,,278,1152,Z,110,Väike-Õismäe
2,24,24742520,59432980,,259,1153,Z,84,Kadaka
2,45,24672480,59396950,,145,1157,Z,95,Ülemiste
2,24,24639730,59397770,,0,1158,Z,62,Kadaka
2,54,24705040,59429070,,93,1164,Z,11,Priisle
2,24,24714790,59422000,,202,1166,Z,20,Kadaka
2,28,24724680,59408990,,118,1167,Z,100,Vana-Lõuna
2,24,24656060,59404920,,94,1170,Z,104,Kadaka
2,59,24742190,59441710,,68,1180,Z,64,Balti jaam
2,21,24741580,59432270,,56,1187,Z,60,Balti jaam
2,41,24727690,59436040,,233,1203,Z,55,Landi
2,42,24865010,59441690,,77,1214,Z,15,Priisle
2,20A,24734510,59407920,,206,1215,Z,31,Laagri alevik
2,36,24683000,59389340,,147,1216,Z,49,Viru
2,28,24697420,59402680,,225,1223,Z,41,Väike-Õismäe
2,85,24668520,59403940,,76,1230,Z,115,Balti jaam
2,24,24658860,59395360,,61,1233,Z,205,Estonia
2,8,24771470,59441670,,247,1235,Z,142,Väike-Õismäe
2,54,24654150,59414260,,28,1236,Z,37,Priisle
2,54,24635240,59411740,,146,1238,Z,62,Väike-Õismäe
2,41,24596240,59440910,,332,1240,Z,71,Landi
2,21,24742970,59441620,,51,1242,Z,27,Landi
2,28,24725530,59428480,,313,1243,Z,80,Vana-Lõuna
2,83,24658430,59400240,,144,1249,Z,112,Mustamäe
2,85,24658680,59400710,,178,1265,Z,172,Mustamäe
2,21,24649900,59430480,,293,1277,Z,13,Landi
2,8,24818280,59460390,,59,1281,Z,15,Äigrumäe
2,24,24656130,59404930,,78,1289,Z,226,Kadaka
2,83,24690250,59399750,,77,1302,Z,83,Kaubamaja
2,18A,24647980,59367020,,246,1305,Z,77,Urda
2,23,24656520,59405020,,999,1315,Z,117,Bussijaam
2,42,24635540,59412700,,113,1316,Z,140,Väike-Õismäe
2,36,24742700,59422700,,359,1317,Z,153,Viru
2,45,24703660,59388650,,258,1351,Z,20,Väike-Õismäe
2,45,24803120,59422990,,93,1354,Z,41,Ülemiste
2,36,24736100,59409610,,207,1384,Z,136,Väike-Õismäe
2,67,24707080,59403020,,28,1401,Z,44,Seli
2,13,24828800,59436460,,336,1415,Z,23,Priisle
2,18,24740050,59415600,,7,1421,Z,18,Viru keskus
2,40,24895320,59447480,,193,1422,Z,132,Priisle
2,18,24626260,59349490,,194,1423,Z,64,Viru keskus
2,67,24861730,59441310,,74,1424,Z,14,Seli
2,23,24729210,59429280,,291,1426,Z,98,Kadaka
2,12,24842510,59440290,,258,1428,Z,16,Väike-Õismäe
2,23,24719720,59406070,,54,1438,Z,17,Bussijaam
2,67,24723000,59425050,,159,1439,Z,121,Sütiste
