3,1,24785540,59439810,,5,96,Z,40,Kopli
3,5,24688660,59455130,,88,98,Z,77,Vana-Lõuna
3,1,24751440,59442890,,334,99,Z,206,Kopli
3,2,24707130,59451730,,319,102,Z,74,Kopli
3,2,24813800,59426840,,267,123,Z,173,Suur-Paala
3,1,24744370,59443960,,25,136,false,73,Kadriorg
3,1,24692000,59454940,,282,138,false,150,Kopli
3,2,24717410,59446080,,124,148,Z,243,Suur-Paala
3,5,24668900,59461400,,313,181,false,100,Kopli
3,5,24736860,59441120,,274,507,Z,24,Kopli
3,3,24742710,59424880,,359,508,Z,107,Kadriorg
3,4,24813900,59426800,,263,510,Z,125,Suur-Paala
3,4,24774730,59429160,,129,513,Z,147,Suur-Paala
3,3,24734150,59411220,,208,515,Z,158,Tondi
3,4,24734740,59412070,,216,516,Z,46,Tondi
3,2,24792120,59428040,,123,519,Z,195,Suur-Paala
3,4,24778690,59427480,,286,520,Z,98,Tondi
3,2,24758060,59440730,,188,522,false,213,Suur-Paala
3,5,24742650,59426960,,177,523,false,49,Vana-Lõuna
3,3,24764510,59437420,,254,525,false,50,Tondi
3,2,24755730,59444980,,271,526,false,130,Kopli
3,4,24749850,59435500,,235,528,false,76,Tondi
3,1,24668150,59461170,,134,530,false,97,Kadriorg
3,1,24667410,59461400,,306,531,false,127,Pärnu mnt depoo
3,4,24745720,59432000,,8,542,false,177,Suur-Paala
3,2,24791400,59428310,,303,543,false,152,Kopli
2,83,24658970,59400190,,127,1003,Z,52,Mustamäe
2,12,24695170,59406550,,294,1009,Z,106,Väike-Õismäe
2,23,24656060,59405030,,62,1014,Z,61,Bussijaam
2,42,24858090,59441220,,256,1016,Z,156,Väike-Õismäe
2,12,24658890,59411060,,209,1017,Z,24,Väike-Õismäe
2,42,24658310,59410370,,205,1018,Z,24,Väike-Õismäe
2,23,24657350,59409520,,176,1019,Z,126,Kadaka
2,23,24736150,59430190,,233,1022,Z,42,Kadaka
2,40,24760610,59433770,,309,1023,Z,31,Pelguranna
2,23,24658420,59410470,,147,1024,Z,26,Kadaka
2,67,24706250,59402310,,207,1028,Z,101,Sütiste
2,36,24651480,59406390,,316,1029,Z,66,Väike-Õismäe
2,8,24658580,59410570,,210,1031,Z,152,Väike-Õismäe
2,42,24679670,59428930,,257,1099,Z,98,Väike-Õismäe
2,24,24676780,59404950,,268,1108,Z,40,Kadaka
2,24,24655540,59404740,,320,1115,Z,142,Kadaka
2,11,24661300,59411210,,107,1118,Z,14,Kadaka
2,85,24658670,59400720,,143,1121,Z,54,Mustamäe
2,3,24756060,59434360,,7,1141,Z,151,Pelguranna
2,37,24686590,59408090,,71,1143,Z,86,Mustamäe
2,28,24741630,59420070,,313,1144,Z,21,Väike-Õismäe
2,8,24712660,59431360,,59,1145,Z,125,Äigrumäe
2,8,24650840,59424740,,249,1149,Z,46,Väike-Õismäe
2,8,24862480,59485050,,206,1152,Z,110,Väike-Õismäe
2,24,24651920,59402280,,231,1153,Z,83,Estonia
2,45,24673460,59394900,,350,1157,Z,94,Väike-Õismäe
2,24,24731690,59428840,,78,1158,Z,61,Estonia
2,11,24659200,59410940,,197,1161,Z,28,Kadaka
2,54,24635300,59412260,,147,1164,Z,10,Väike-Õismäe
2,24,24646020,59394600,,67,1166,Z,19,Estonia
2,28,24700490,59404780,,202,1167,Z,99,Väike-Õismäe
2,24,24741710,59432760,,242,1170,Z,104,Kadaka
2,59,24722890,59434160,,223,1180,Z,63,Pikakari
2,21,24626610,59438210,,337,1187,Z,59,Landi
2,41,24742300,59441690,,42,1203,Z,54,Balti jaam
2,41,24723760,59434200,,67,1204,Z,10,Balti jaam
2,42,24643430,59421660,,326,1214,Z,15,Priisle
2,20A,24757990,59438230,,19,1215,Z,30,Viru keskus
2,3,24728540,59447840,,132,1222,Z,56,Vana-Lõuna
2,28,24741870,59420310,,41,1223,Z,40,Vana-Lõuna
2,85,24693810,59417790,,204,1230,Z,114,Mustamäe
2,28,24724510,59409030,,117,1232,Z,60,Vana-Lõuna
2,24,24644570,59399860,,236,1233,Z,204,Kadaka
2,8,24836320,59472360,,17,1235,Z,141,Äigrumäe
2,54,24646800,59407600,,51,1236,Z,36,Väike-Õismäe
2,54,24725470,59428460,,229,1238,Z,62,Väike-Õismäe
2,41,24741550,59441700,,59,1240,Z,71,Landi
2,21,24654740,59425280,,67,1242,Z,26,Balti jaam
2,28,24639500,59415360,,184,1243,Z,80,Vana-Lõuna
2,83,24726860,59428990,,253,1249,Z,112,Mustamäe
2,85,24700970,59425250,,26,1265,Z,171,Balti jaam
2,21,24742420,59441710,,44,1277,Z,12,Balti jaam
2,8,24635990,59412300,,81,1281,Z,15,Äigrumäe
2,24,24710180,59416550,,201,1289,Z,226,Kadaka
2,83,24681500,59398800,,253,1302,Z,82,Mustamäe
2,18A,24759460,59439190,,27,1305,Z,76,Viru keskus
2,23,24707940,59390740,,227,1315,Z,116,Kadaka
2,42,24775140,59433460,,282,1316,Z,140,Väike-Õismäe
2,36,24635490,59412000,,113,1317,Z,152,Väike-Õismäe
2,45,24793450,59423120,,271,1350,Z,62,Väike-Õismäe
2,45,24691670,59386430,,89,1351,Z,19,Ülemiste
2,21A,24591000,59448020,,355,1353,Z,55,Kakumäe
2,8,24733200,59436870,,203,1355,Z,70,Väike-Õismäe
2,36,24669330,59403500,,150,1384,Z,135,Viru
2,67,24674900,59398000,,259,1401,Z,43,Sütiste
2,13,24675400,59409560,,102,1415,Z,23,Priisle
2,83,24747200,59432830,,96,1419,Z,141,Kaubamaja
2,18,24629960,59359810,,175,1421,Z,17,Laagri
2,40,24749690,59433580,,43,1422,Z,132,Priisle
2,18,24739520,59415430,,198,1423,Z,63,Laagri
2,67,24696640,59399750,,139,1424,Z,14,Seli
2,42,24743350,59433140,,278,1425,Z,114,Väike-Õismäe
2,23,24714760,59404010,,57,1426,Z,97,Bussijaam
2,36,24746250,59433850,,223,1427,Z,118,Väike-Õismäe
2,12,24829050,59436130,,334,1428,Z,15,Seli
2,23,24656180,59404920,,88,1438,Z,16,Kadaka
2,1,24759370,59439190,,50,1442,Z,92,Viru keskus
2,18A,24691200,59378590,,243,1449,Z,59,Urda
2,14,24661120,59408110,,130,1474,Z,61,Vana-Pääsküla
2,11,24661160,59408140,,134,1475,Z,64,Kadaka
2,83,24700820,59404810,,26,1486,Z,167,Kaubamaja
2,13,24635780,59412530,,110,1491,Z,47,Priisle
2,23,24658720,59410720,,204,1494,Z,96,Kadaka
2,20A,24677840,59404970,,79,1496,Z,46,Viru keskus
2,3,24750250,59443560,,16,1506,Z,129,Pelguranna
2,13,24841890,59420840,,340,1516,Z,11,Priisle
2,18A,24745330,59430700,,41,1518,Z,24,Viru keskus
2,36,24727980,59399970,,16,1520,Z,27,Viru
2,67,24840060,59440200,,265,1546,Z,73,Sütiste
2,23,24769160,59427370,,107,1563,Z,79,Bussijaam
2,37,24694200,59401280,,119,1742,Z,35,Zoo
2,21,24749300,59435370,,236,1744,Z,47,Landi
2,8,24803060,59448450,,216,1747,Z,86,Väike-Õismäe
2,20A,24616630,59362880,,245,1772,Z,61,Laagri alevik
2,8,24795310,59443130,,59,1813,Z,167,Äigrumäe
2,20A,24739670,59415820,,195,1861,Z,15,Laagri alevik
2,41,24595030,59442670,,151,1942,Z,26,Balti jaam
